reference_material,detected_material,areas_reference,areas_detected,num_matched_peaks,start_point_reference,last_point_reference,start_point_detected,last_point_detected
fe_mn,zn,"[6.3943, 6.3853]","[6.0902, 5.8954, 6.0539]",0,373.0,492.0,1494,1987
fe_mn,ni,"[6.3943, 6.3853]",[5.8978],0,0.0,79.0,1952,2096
fe_mn,li20,"[6.3943, 6.3853]","[6.0498, 6.0556]",0,,,1359,1774
fe_mn,bao2,"[6.3943, 6.3853]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,876.0,1040.0,991,2227
fe_mn,mn,"[6.3943, 6.3853]",[6.2157],0,0.0,108.0,1923,2070
fe_mn,fe,"[6.2055, 6.2329]",[6.065],0,0.0,126.0,1909,2054
fe_mn,cr,"[6.2055, 6.2329]",[6.0626],0,5.0,144.0,1852,1997
fe_mn,nao3,"[6.2055, 6.2329]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,1039.0,1217.0,818,2154
fe_mn,co,"[6.2055, 6.2329]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1857.0,2035.0,0,2249
fe_mn,co,"[6.2055, 6.2329]",[5.9084],0,0.0,62.0,1973,2117
fe_mn,cu2o,"[6.2055, 6.2329]","[6.1735, 6.0916, 6.0479]",0,697.0,785.0,1160,1946
fe_mn,al2o3,"[6.2055, 6.2329]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,903.0,1081.0,954,2129
fe_mn,ti,"[6.2055, 6.2329]","[5.8975, 6.1415, 6.0812]",0,,,1459,1857
fe_mn,ti,"[6.2055, 6.2329]","[6.1854, 5.8995]",0,263.0,441.0,1594,2051
fe_mn,cr,"[6.2055, 6.2329]",[6.093],0,0.0,140.0,1895,2041
fe_mn,fe,"[6.2055, 6.2329]",[5.8987],0,0.0,69.0,1966,2110
fe_mn,v,"[6.2055, 6.2329]",[5.8983],0,71.0,143.0,1786,1930
fe_mn,cao,"[6.2055, 6.2329]","[5.9143, 6.1764]",0,,,1291,1695
fe_mn,mgo,"[6.2055, 6.2329]","[6.1427, 6.0599]",0,337.0,443.0,1520,1964
fe_mn,zn,"[6.2055, 6.2329]","[6.0902, 5.8954, 6.0539]",0,363.0,492.0,1494,1987
fe_mn,ni,"[6.2055, 6.2329]",[5.8978],0,0.0,83.0,1952,2096
fe_mn,li20,"[6.2055, 6.2329]","[6.0498, 6.0556]",0,,,1359,1774
fe_mn,bao2,"[6.2055, 6.2329]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,866.0,1044.0,991,2227
fe_mn,mn,"[6.2055, 6.2329]",[6.2157],0,0.0,112.0,1923,2070
cr_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]",[6.065],0,0.0,144.0,1909,2054
cr_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]",[6.0626],0,37.0,144.0,1852,1997
cr_nao3,nao3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",7,38.0,1335.0,818,2154
cr_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,856.0,2192.0,0,2249
cr_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]",[5.9084],0,0.0,143.0,1973,2117
cr_nao3,cu2o,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]","[6.1735, 6.0916, 6.0479]",0,43.0,785.0,1160,1946
cr_nao3,al2o3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,0.0,1174.0,954,2129
cr_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]","[5.8975, 6.1415, 6.0812]",0,0.0,101.0,1459,1857
cr_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]","[6.1854, 5.8995]",0,295.0,456.0,1594,2051
cr_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]",[6.093],0,0.0,145.0,1895,2041
cr_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]",[5.8987],0,0.0,143.0,1966,2110
cr_nao3,v,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]",[5.8983],0,103.0,143.0,1786,1930
cr_nao3,cao,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]","[5.9143, 6.1764]",0,0.0,269.0,1291,1695
cr_nao3,mgo,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
cr_nao3,zn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
cr_nao3,ni,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]",[5.8978],0,0.0,143.0,1952,2096
cr_nao3,li20,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]","[6.0498, 6.0556]",0,0.0,201.0,1359,1774
cr_nao3,bao2,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,0.0,1201.0,991,2227
cr_nao3,mn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0758, 6.5486, 5.9158, 6.0447]",[6.2157],0,0.0,146.0,1923,2070
cr_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]",[6.065],0,0.0,144.0,1909,2054
cr_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]",[6.0626],0,4.0,144.0,1852,1997
cr_nao3,nao3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",7,40.0,1335.0,818,2154
cr_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,858.0,2194.0,0,2249
cr_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]",[5.9084],0,0.0,143.0,1973,2117
cr_nao3,cu2o,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]","[6.1735, 6.0916, 6.0479]",0,45.0,785.0,1160,1946
cr_nao3,al2o3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,0.0,1174.0,954,2129
cr_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]","[5.8975, 6.1415, 6.0812]",0,0.0,397.0,1459,1857
cr_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]","[6.1854, 5.8995]",0,262.0,456.0,1594,2051
cr_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]",[6.093],0,0.0,145.0,1895,2041
cr_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]",[5.8987],0,0.0,143.0,1966,2110
cr_nao3,v,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]",[5.8983],0,70.0,143.0,1786,1930
cr_nao3,cao,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]","[5.9143, 6.1764]",0,0.0,271.0,1291,1695
cr_nao3,mgo,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
cr_nao3,zn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
cr_nao3,ni,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]",[5.8978],0,0.0,143.0,1952,2096
cr_nao3,li20,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]","[6.0498, 6.0556]",0,0.0,203.0,1359,1774
cr_nao3,bao2,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,0.0,1203.0,991,2227
cr_nao3,mn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0689, 6.1518, 5.9158, 6.0447]",[6.2157],0,0.0,146.0,1923,2070
cr_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]",[6.065],0,0.0,144.0,1909,2054
cr_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]",[6.0626],0,0.0,144.0,1852,1997
cr_nao3,nao3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",7,37.0,1335.0,818,2154
cr_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,855.0,2191.0,0,2249
cr_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]",[5.9084],0,0.0,143.0,1973,2117
cr_nao3,cu2o,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]","[6.1735, 6.0916, 6.0479]",0,42.0,785.0,1160,1946
cr_nao3,al2o3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,0.0,1174.0,954,2129
cr_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]","[5.8975, 6.1415, 6.0812]",0,0.0,397.0,1459,1857
cr_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]","[6.1854, 5.8995]",0,247.0,456.0,1594,2051
cr_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]",[6.093],0,0.0,145.0,1895,2041
cr_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]",[5.8987],0,0.0,143.0,1966,2110
cr_nao3,v,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]",[5.8983],0,55.0,143.0,1786,1930
cr_nao3,cao,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]","[5.9143, 6.1764]",0,0.0,268.0,1291,1695
cr_nao3,mgo,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
cr_nao3,zn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
cr_nao3,ni,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]",[5.8978],0,0.0,143.0,1952,2096
cr_nao3,li20,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]","[6.0498, 6.0556]",0,0.0,200.0,1359,1774
cr_nao3,bao2,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,0.0,1200.0,991,2227
cr_nao3,mn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0651, 6.1406, 5.9158, 6.0447]",[6.2157],0,0.0,146.0,1923,2070
cr_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]",[6.065],0,0.0,144.0,1909,2054
cr_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]",[6.0626],1,0.0,144.0,1852,1997
cr_nao3,nao3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",7,41.0,1335.0,818,2154
cr_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,859.0,2195.0,0,2249
cr_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]",[5.9084],0,0.0,143.0,1973,2117
cr_nao3,cu2o,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]","[6.1735, 6.0916, 6.0479]",0,46.0,785.0,1160,1946
cr_nao3,al2o3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,0.0,1174.0,954,2129
cr_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]","[5.8975, 6.1415, 6.0812]",0,0.0,397.0,1459,1857
cr_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]","[6.1854, 5.8995]",0,231.0,456.0,1594,2051
cr_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]",[6.093],0,0.0,145.0,1895,2041
cr_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]",[5.8987],0,0.0,143.0,1966,2110
cr_nao3,v,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]",[5.8983],0,39.0,143.0,1786,1930
cr_nao3,cao,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]","[5.9143, 6.1764]",0,0.0,272.0,1291,1695
cr_nao3,mgo,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
cr_nao3,zn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
cr_nao3,ni,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]",[5.8978],0,0.0,143.0,1952,2096
cr_nao3,li20,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]","[6.0498, 6.0556]",0,0.0,204.0,1359,1774
cr_nao3,bao2,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,0.0,1204.0,991,2227
cr_nao3,mn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1357, 5.9158, 6.0447]",[6.2157],0,0.0,146.0,1923,2070
cr_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]",[6.065],0,0.0,144.0,1909,2054
cr_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]",[6.0626],1,0.0,144.0,1852,1997
cr_nao3,nao3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",7,38.0,1335.0,818,2154
cr_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,856.0,2192.0,0,2249
cr_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]",[5.9084],0,0.0,143.0,1973,2117
cr_nao3,cu2o,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]","[6.1735, 6.0916, 6.0479]",0,43.0,785.0,1160,1946
cr_nao3,al2o3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,0.0,1174.0,954,2129
cr_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]","[5.8975, 6.1415, 6.0812]",0,0.0,397.0,1459,1857
cr_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]","[6.1854, 5.8995]",0,204.0,456.0,1594,2051
cr_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]",[6.093],0,0.0,145.0,1895,2041
cr_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]",[5.8987],0,0.0,143.0,1966,2110
cr_nao3,v,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]",[5.8983],0,12.0,143.0,1786,1930
cr_nao3,cao,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]","[5.9143, 6.1764]",0,0.0,269.0,1291,1695
cr_nao3,mgo,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
cr_nao3,zn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
cr_nao3,ni,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]",[5.8978],0,0.0,143.0,1952,2096
cr_nao3,li20,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]","[6.0498, 6.0556]",0,0.0,201.0,1359,1774
cr_nao3,bao2,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,0.0,1201.0,991,2227
cr_nao3,mn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0626, 6.1534, 5.9158, 6.0447]",[6.2157],0,0.0,146.0,1923,2070
cr_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]",[6.065],0,0.0,144.0,1909,2054
cr_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]",[6.0626],0,13.0,144.0,1852,1997
cr_nao3,nao3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",7,32.0,1335.0,818,2154
cr_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,850.0,2186.0,0,2249
cr_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]",[5.9084],0,0.0,143.0,1973,2117
cr_nao3,cu2o,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]","[6.1735, 6.0916, 6.0479]",0,37.0,785.0,1160,1946
cr_nao3,al2o3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,0.0,1174.0,954,2129
cr_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]","[5.8975, 6.1415, 6.0812]",0,0.0,95.0,1459,1857
cr_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]","[6.1854, 5.8995]",0,271.0,456.0,1594,2051
cr_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]",[6.093],0,0.0,145.0,1895,2041
cr_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]",[5.8987],0,0.0,143.0,1966,2110
cr_nao3,v,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]",[5.8983],0,79.0,143.0,1786,1930
cr_nao3,cao,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]","[5.9143, 6.1764]",0,0.0,263.0,1291,1695
cr_nao3,mgo,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
cr_nao3,zn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
cr_nao3,ni,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]",[5.8978],0,0.0,143.0,1952,2096
cr_nao3,li20,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]","[6.0498, 6.0556]",0,0.0,195.0,1359,1774
cr_nao3,bao2,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,0.0,1195.0,991,2227
cr_nao3,mn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1001, 6.1908, 5.9158, 6.0447]",[6.2157],0,0.0,146.0,1923,2070
cr_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1743, 6.6233, 5.8873, 6.0447]",[6.065],0,0.0,144.0,1909,2054
cr_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1743, 6.6233, 5.8873, 6.0447]",[6.0626],0,14.0,144.0,1852,1997
cr_nao3,nao3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1743, 6.6233, 5.8873, 6.0447]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",6,0.0,1335.0,818,2154
cr_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1743, 6.6233, 5.8873, 6.0447]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,817.0,2153.0,0,2249
cr_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1743, 6.6233, 5.8873, 6.0447]",[5.9084],0,0.0,143.0,1973,2117
cr_nao3,cu2o,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1743, 6.6233, 5.8873, 6.0447]","[6.1735, 6.0916, 6.0479]",0,4.0,785.0,1160,1946
cr_nao3,al2o3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1743, 6.6233, 5.8873, 6.0447]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,0.0,1174.0,954,2129
cr_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1743, 6.6233, 5.8873, 6.0447]","[5.8975, 6.1415, 6.0812]",0,0.0,62.0,1459,1857
cr_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1743, 6.6233, 5.8873, 6.0447]","[6.1854, 5.8995]",0,272.0,456.0,1594,2051
cr_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1743, 6.6233, 5.8873, 6.0447]",[6.093],0,0.0,145.0,1895,2041
cr_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1743, 6.6233, 5.8873, 6.0447]",[5.8987],0,0.0,143.0,1966,2110
